parameter,entity,estimate,std.error,p.val.adj,s_var,engine
timepoint48H,Flavonifractor,10.324696553855805,1.5037208820938588,1.237434217009568e-8,0.25,lme4_trimmed
obesity_groupobesity,Flavonifractor,-0.8969604607002619,0.9074152806655151,0.9229386764337132,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Flavonifractor,0.30653378434839157,1.8113441960798302,0.8748956487635325,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Flavonifractor,-0.48355162157297055,1.8094573082545324,0.9935288648402083,0.25,lme4_trimmed
carbohydrateRDC,Fusicatenibacter,-0.8323909301902941,1.3040791898349453,0.7560122848044633,0.25,lme4_trimmed
carbohydrateSDC,Fusicatenibacter,0.435035184128803,1.307236018778891,1,0.25,lme4_trimmed
timepoint48H,Fusicatenibacter,-2.468635584835587,1.4679886664188342,0.740808614342729,0.25,lme4_trimmed
obesity_groupobesity,Fusicatenibacter,1.0262415339873852,1.323770639913674,1,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Fusicatenibacter,2.7585329818807667,1.7666043522468624,0.4188588400217655,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Fusicatenibacter,4.421839880205237,1.7647140164786788,0.46002672727445243,0.25,lme4_trimmed
carbohydrateRDC,Gordonibacter,-0.9918842619391012,1.3514846828671654,0.7699961030821858,0.25,lme4_trimmed
carbohydrateSDC,Gordonibacter,-0.647067567345735,1.3547869640475378,1,0.25,lme4_trimmed
timepoint48H,Gordonibacter,0.7018938059477126,1.5209305139148086,0.905256850234373,0.25,lme4_trimmed
obesity_groupobesity,Gordonibacter,-1.6793727749128982,1.1727067789010923,0.8396232293821324,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Gordonibacter,2.042297353689825,1.8308763488397095,0.5197609307840705,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Gordonibacter,2.208074471552818,1.8289330855146568,0.7922091111001598,0.25,lme4_trimmed
carbohydrateRDC,Holdemanella,-1.9126823572455436,1.4558557324013315,0.7263119865587292,0.25,lme4_trimmed
carbohydrateSDC,Holdemanella,-0.45175349090818223,1.4593383970630665,1,0.25,lme4_trimmed
timepoint48H,Holdemanella,1.6771448368143123,1.6394781643810474,0.6397876212059435,0.25,lme4_trimmed
obesity_groupobesity,Holdemanella,0.5462352167540826,1.9949878520965114,1,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Holdemanella,4.231890112247812,1.9721453093364634,0.3329537629961658,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Holdemanella,3.0443518760688684,1.9700125671370168,0.7334583818018867,0.25,lme4_trimmed
carbohydrateRDC,Holdemania,-0.7424044401422476,1.2927000911931075,0.8201113787025536,0.25,lme4_trimmed
carbohydrateSDC,Holdemania,0.3714263030767112,1.2959218921959885,1,0.25,lme4_trimmed
timepoint48H,Holdemania,6.079045672719705,1.4540303816854248,0.0011524430538751786,0.25,lme4_trimmed
obesity_groupobesity,Holdemania,-0.08738330712034295,0.8985543788341518,0.9975039874201614,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Holdemania,2.2120834717119173,1.7513593450004357,0.4970977707101894,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Holdemania,0.8456413205488376,1.7495309319188193,0.8906834126391894,0.25,lme4_trimmed
carbohydrateRDC,Intestinibacter,-1.057982722340065,1.3553648583080433,0.7510043700910963,0.25,lme4_trimmed
carbohydrateSDC,Intestinibacter,0.047170509112200894,1.358642560970914,1,0.25,lme4_trimmed
timepoint48H,Intestinibacter,2.320915563453239,1.525765576768415,0.33749106809077145,0.25,lme4_trimmed
obesity_groupobesity,Intestinibacter,-1.8534068131455514,1.3956926529606952,0.8588043567851307,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Intestinibacter,1.8717410971778494,1.8360741693420524,0.5257057395898206,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Intestinibacter,0.47848226347658984,1.834107804256335,0.9462714694689,0.25,lme4_trimmed
carbohydrateRDC,Lachnoclostridium,-1.1773653617545428,1.221392359466773,0.7253246723607413,0.25,lme4_trimmed
carbohydrateSDC,Lachnoclostridium,-0.03346163328826577,1.2245859384088864,1,0.25,lme4_trimmed
timepoint48H,Lachnoclostridium,2.6765775001368786,1.3724700181214191,0.15737727444587668,0.25,lme4_trimmed
obesity_groupobesity,Lachnoclostridium,0.10328268681997013,0.6031080112939193,1,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Lachnoclostridium,0.4286894006932686,1.6550776629352435,0.8925569106493493,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Lachnoclostridium,-0.18322360530579324,1.6534134289829565,0.999784275825132,0.25,lme4_trimmed
carbohydrateRDC,Lactococcus,-1.1006992621526586,1.2760497223756209,0.7495227283453733,0.25,lme4_trimmed
carbohydrateSDC,Lactococcus,-0.6929153716729125,1.2792170443706874,1,0.25,lme4_trimmed
timepoint48H,Lactococcus,-1.9209735109177848,1.435442147738995,0.8353429091960195,0.25,lme4_trimmed
obesity_groupobesity,Lactococcus,0.5298715606433841,0.9199140529607159,1,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Lactococcus,2.4322412448593687,1.7287755733719101,0.4592076995826544,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Lactococcus,2.2682275003433916,1.7269647202423717,0.7745185981978254,0.25,lme4_trimmed
carbohydrateRDC,Marvinbryantia,-1.3917676560113539,1.4436965372371455,0.730855127731294,0.25,lme4_trimmed
carbohydrateSDC,Marvinbryantia,-0.37018444545558854,1.4472498586892584,1,0.25,lme4_trimmed
timepoint48H,Marvinbryantia,-3.9612703049648617,1.6243769513626454,0.3986216767343151,0.25,lme4_trimmed
obesity_groupobesity,Marvinbryantia,0.07405184779959537,1.1370170256248315,1,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Marvinbryantia,2.7664834495747774,1.9558436246543112,0.44356547790332795,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Marvinbryantia,2.447076839299391,1.9537805513595425,0.7858398693653993,0.25,lme4_trimmed
carbohydrateRDC,Other,-1.5118397110348416,1.2788632123427586,0.7384740285052537,0.25,lme4_trimmed
carbohydrateSDC,Other,-1.1047807978171456,1.2820444443841537,1,0.25,lme4_trimmed
timepoint48H,Other,3.1445831288866692,1.4385321589002535,0.1344076704216551,0.25,lme4_trimmed
obesity_groupobesity,Other,-0.43418580576318216,0.9048984882510481,0.988046812436664,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Other,2.2216482036238268,1.7326009423382267,0.48527423494440214,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Other,1.6258101165358012,1.730789299575238,0.8361382861354767,0.25,lme4_trimmed
carbohydrateRDC,Paenibacillus,-1.0056529870297517,1.4802831062395785,0.7553046968696263,0.25,lme4_trimmed
carbohydrateSDC,Paenibacillus,-0.4181210881764448,1.484155510540719,1,0.25,lme4_trimmed
timepoint48H,Paenibacillus,-3.6809729531653668,1.6633737280322791,0.46774448398938456,0.25,lme4_trimmed
obesity_groupobesity,Paenibacillus,0.7891587838036996,0.7302938758848615,1,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Paenibacillus,2.1883873276827948,2.0058990792050517,0.5193841429945983,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Paenibacillus,1.8844876158935282,2.0038827160270505,0.8251919385134632,0.25,lme4_trimmed
carbohydrateRDC,Parabacteroides,-0.5798650877870561,1.397119962122666,0.8356626315624358,0.25,lme4_trimmed
carbohydrateSDC,Parabacteroides,0.05411224110300683,1.4005719377182269,1,0.25,lme4_trimmed
timepoint48H,Parabacteroides,12.659270835069616,1.57181421444421,6.686572591914815e-12,0.25,lme4_trimmed
obesity_groupobesity,Parabacteroides,-1.2533946878813511,1.0545195289843774,0.8887864172113558,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Parabacteroides,0.18857553571846242,1.8927692177290645,0.8880093729683485,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Parabacteroides,1.0812947196659062,1.8907790932558348,0.8795654886273745,0.25,lme4_trimmed
carbohydrateRDC,Romboutsia,-1.1794357184460187,1.1298919807333034,0.7272710470721944,0.25,lme4_trimmed
carbohydrateSDC,Romboutsia,0.12247279431848274,1.1325992363703434,1,0.25,lme4_trimmed
timepoint48H,Romboutsia,0.5009752548875762,1.2723308411324357,0.9651752527811299,0.25,lme4_trimmed
obesity_groupobesity,Romboutsia,-2.278242171534975,1.4655970378282839,0.8452403125175578,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Romboutsia,2.328879804125162,1.5305918950160338,0.41685683093418235,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Romboutsia,1.1572705558108713,1.5289390781606569,0.842396176922444,0.25,lme4_trimmed
carbohydrateRDC,Roseburia,-0.5904677099424914,1.4479607284821618,0.8363687775662024,0.25,lme4_trimmed
carbohydrateSDC,Roseburia,0.7170147324516178,1.4516232500129904,1,0.25,lme4_trimmed
timepoint48H,Roseburia,1.7866018303222888,1.6281128084494283,0.5976415770701762,0.25,lme4_trimmed
obesity_groupobesity,Roseburia,0.8644340782100933,0.8844778242528599,1,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Roseburia,2.3426527644858006,1.961816936991873,0.484650403672596,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Roseburia,0.3123398697632851,1.959793198236003,0.9573865880620542,0.25,lme4_trimmed
carbohydrateRDC,Ruminiclostridium,-0.8076042263268624,1.4871473699681514,0.7961187128281011,0.25,lme4_trimmed
carbohydrateSDC,Ruminiclostridium,0.044313057167864496,1.4909370215428301,1,0.25,lme4_trimmed
timepoint48H,Ruminiclostridium,1.2630205311343128,1.671913080733937,0.8332889875464645,0.25,lme4_trimmed
obesity_groupobesity,Ruminiclostridium,0.6357148261521097,0.8604873633519003,1,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Ruminiclostridium,1.7127074856942843,2.0149702120664066,0.5894709775868608,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Ruminiclostridium,1.3133308204165153,2.012903780263379,0.8618085267413548,0.25,lme4_trimmed
carbohydrateRDC,Ruminococcus,-1.6688173061855827,1.5959997779502533,0.732848989188643,0.25,lme4_trimmed
carbohydrateSDC,Ruminococcus,-0.7298937557635521,1.599858189230225,1,0.25,lme4_trimmed
timepoint48H,Ruminococcus,-2.069068054211845,1.7966713995770978,0.9273254280044587,0.25,lme4_trimmed
obesity_groupobesity,Ruminococcus,-3.9875984635542134,1.652909210312104,0.5042292706741495,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Ruminococcus,2.5284637781514956,2.162053387140182,0.4918529129766063,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Ruminococcus,1.2820148221601213,2.159737267803405,0.8851801072879654,0.25,lme4_trimmed
carbohydrateRDC,Senegalimassilia,-1.1610046045362556,1.250595713910407,0.7496451450881044,0.25,lme4_trimmed
carbohydrateSDC,Senegalimassilia,-0.26032251215852814,1.253593867834247,1,0.25,lme4_trimmed
timepoint48H,Senegalimassilia,1.8662177024028637,1.408224273864472,0.4744390449765297,0.25,lme4_trimmed
obesity_groupobesity,Senegalimassilia,-0.32360021797239436,1.5968766212993337,1,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Senegalimassilia,2.371360266628781,1.6941041305888656,0.4551605522031184,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Senegalimassilia,1.9624066345246776,1.6922756700722774,0.799193960741483,0.25,lme4_trimmed
carbohydrateRDC,Slackia,0.06361791089859382,1.3491762141176376,0.9374935707366233,0.25,lme4_trimmed
carbohydrateSDC,Slackia,0.4716689184258651,1.3524196259283947,1,0.25,lme4_trimmed
timepoint48H,Slackia,3.9175766699926595,1.5190895554751684,0.06360251904972174,0.25,lme4_trimmed
obesity_groupobesity,Slackia,-1.157986962850306,1.5926774719945072,0.9810703031237309,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Slackia,0.03571154898481889,1.82765910323973,0.9200498991124693,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Slackia,0.48854616132020945,1.8256913794924354,0.9280717755369674,0.25,lme4_trimmed
carbohydrateRDC,Streptococcus,-1.1719471502429701,1.175715550701608,0.7254887737567293,0.25,lme4_trimmed
carbohydrateSDC,Streptococcus,0.11280559475651418,1.178568520003835,1,0.25,lme4_trimmed
timepoint48H,Streptococcus,-0.6979338016844584,1.3233913171598393,1,0.25,lme4_trimmed
obesity_groupobesity,Streptococcus,0.2026221978304917,1.1356817268664117,1,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Streptococcus,2.7796488612003287,1.592724715266649,0.4032146552099947,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Streptococcus,1.4432320531487213,1.5910240699133291,0.8284110921939407,0.25,lme4_trimmed
carbohydrateRDC,Subdoligranulum,-0.9472650489607345,1.161947983867752,0.7311594378205223,0.25,lme4_trimmed
carbohydrateSDC,Subdoligranulum,0.27535062807890387,1.1649976453712994,1,0.25,lme4_trimmed
timepoint48H,Subdoligranulum,2.139201157752039,1.305587339408805,0.2659188538876029,0.25,lme4_trimmed
obesity_groupobesity,Subdoligranulum,0.5712268101048006,0.5622106821879648,1,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Subdoligranulum,1.9068412863353064,1.5745537106435457,0.4695397903267698,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Subdoligranulum,0.8109236031885237,1.5729749056308384,0.8908263274069967,0.25,lme4_trimmed
carbohydrateRDC,Terrisporobacter,-0.598279290994021,1.3722155503183613,0.8336201304483914,0.25,lme4_trimmed
carbohydrateSDC,Terrisporobacter,0.3884245100197523,1.3755317971135623,1,0.25,lme4_trimmed
timepoint48H,Terrisporobacter,1.0940278346481995,1.544767808652867,0.819721721723005,0.25,lme4_trimmed
obesity_groupobesity,Terrisporobacter,-3.4790463479959652,1.4350203661880816,0.5142497217723294,0.25,lme4_trimmed
carbohydrateRDC:timepoint48H,Terrisporobacter,1.3037578227556883,1.8588977168361682,0.6741658655424002,0.25,lme4_trimmed
carbohydrateSDC:timepoint48H,Terrisporobacter,0.5147999090450034,1.8569057269931597,0.9439916473550738,0.25,lme4_trimmed
carbohydrateRDC,other,-0.7982751548426131,0.8953715463250097,0.725731346373957,0.25,lme4_trimmed
carbohydrateSDC,other,0.0329706963524624,0.8977048152840251,1,0.25,lme4_trimmed
